Date,Energy
2023-01-10 03:00:00,506.49508093048894
2023-01-10 04:00:00,552.7882522639591
2023-01-10 05:00:00,515.4429484121241
2023-01-10 06:00:00,529.1681522196144
2023-01-10 07:00:00,496.9138347958214
2023-01-10 08:00:00,487.4751974800327
2023-01-10 09:00:00,509.25420941938006
2023-01-10 10:00:00,510.53980980128927
2023-01-10 11:00:00,488.98491424270316
2023-01-10 12:00:00,474.6788400575038
2023-01-10 13:00:00,488.27079503619734
2023-01-10 14:00:00,473.6634624018546
2023-01-10 15:00:00,477.9926341934941
2023-01-10 16:00:00,478.90407099157034
2023-01-10 17:00:00,465.872064039454
2023-01-10 18:00:00,508.7509458259605
2023-01-10 19:00:00,521.4293262723207
2023-01-10 20:00:00,480.9264745391686
2023-01-10 21:00:00,484.65556083455715
2023-01-10 22:00:00,471.41983153918943
2023-01-10 23:00:00,488.4684982351139
2023-01-11 00:00:00,472.6180834664599
2023-01-11 01:00:00,470.3233546371219
2023-01-11 02:00:00,480.42310021673103
2023-01-11 03:00:00,497.73820410013343
2023-01-11 04:00:00,473.73227595901795
2023-01-11 05:00:00,467.042251242199
2023-01-11 06:00:00,457.54334501897984
2023-01-11 07:00:00,444.4767603675056
2023-01-11 08:00:00,479.78584517312754
2023-01-11 09:00:00,487.88547939234667
2023-01-11 10:00:00,462.66780030564576
2023-01-11 11:00:00,481.02503924674124
2023-01-11 12:00:00,523.4681631869939
2023-01-11 13:00:00,544.1174683980169
2023-01-11 14:00:00,513.7300690789366
2023-01-11 15:00:00,504.04538762161155
2023-01-11 16:00:00,529.3836106053441
2023-01-11 17:00:00,515.2302212929684
2023-01-11 18:00:00,524.106609855893
2023-01-11 19:00:00,539.5992909244798
2023-01-11 20:00:00,521.0606814929181
2023-01-11 21:00:00,519.8701743716821
2023-01-11 22:00:00,455.0448275703006
2023-01-11 23:00:00,434.5570747436148
2023-01-12 00:00:00,429.5057117157516
2023-01-12 01:00:00,404.55004807645463
2023-01-12 02:00:00,437.19827415508735
2023-01-12 03:00:00,408.59544659587465
2023-01-12 04:00:00,399.794556861935
2023-01-12 05:00:00,402.4093684076568
2023-01-12 06:00:00,431.2348341889791
2023-01-12 07:00:00,402.51759116539034
2023-01-12 08:00:00,425.78086620848956
2023-01-12 09:00:00,425.98552742888126
2023-01-12 10:00:00,406.3553544079223
2023-01-12 11:00:00,415.5974238931877
2023-01-12 12:00:00,419.5786178046571
2023-01-12 13:00:00,407.5742802614812
2023-01-12 14:00:00,408.97032196128157
2023-01-12 15:00:00,401.26405002404636
2023-01-12 16:00:00,403.5343969290713
2023-01-12 17:00:00,416.7770104194923
2023-01-12 18:00:00,448.4973467423993
2023-01-12 19:00:00,423.7410367658623
2023-01-12 20:00:00,466.40170425898765
2023-01-12 21:00:00,427.3599482685376
2023-01-12 22:00:00,424.32424636782594
2023-01-12 23:00:00,436.0905904975175
2023-01-13 00:00:00,441.7104278522181
2023-01-13 01:00:00,429.25643745580624
2023-01-13 02:00:00,425.09399244866074
2023-01-13 03:00:00,415.23397375548404
2023-01-13 04:00:00,403.44667861659985
2023-01-13 05:00:00,420.43872055702036
2023-01-13 06:00:00,427.5790302763213
2023-01-13 07:00:00,413.7208383711082
2023-01-13 08:00:00,431.7128358797732
2023-01-13 09:00:00,437.85882629730537
2023-01-13 10:00:00,454.1160686740846
2023-01-13 11:00:00,466.7086455125568
2023-01-13 12:00:00,450.1287452941154
2023-01-13 13:00:00,438.925124490176
2023-01-13 14:00:00,453.87099659264123
2023-01-13 15:00:00,466.07840190131054
2023-01-13 16:00:00,465.66037002202756
2023-01-13 17:00:00,468.0069176882032
2023-01-13 18:00:00,493.5602156039717
2023-01-13 19:00:00,481.7287878272551
2023-01-13 20:00:00,492.67073545065585
2023-01-13 21:00:00,488.626882401978
2023-01-13 22:00:00,484.27325833743356
2023-01-13 23:00:00,506.2487953771774
2023-01-14 00:00:00,522.757122356938
2023-01-14 01:00:00,539.0273150769508
2023-01-14 02:00:00,565.1368912200373
2023-01-14 03:00:00,565.5569680526925
2023-01-14 04:00:00,579.1960274785918
2023-01-14 05:00:00,572.9906923467227
2023-01-14 06:00:00,579.4740193964915
2023-01-14 07:00:00,576.8711583091379
2023-01-14 08:00:00,578.8110776089922
2023-01-14 09:00:00,590.7142181177305
2023-01-14 10:00:00,574.349804453061
2023-01-14 11:00:00,616.1975499667702
2023-01-14 12:00:00,596.0772023367762
2023-01-14 13:00:00,571.7934300810216
2023-01-14 14:00:00,594.9556475510229
2023-01-14 15:00:00,610.7889014302816
2023-01-14 16:00:00,623.2712977713247
2023-01-14 17:00:00,635.8382079566103
2023-01-14 18:00:00,635.593272499672
2023-01-14 19:00:00,617.6481850699554
2023-01-14 20:00:00,619.1642762338299
2023-01-14 21:00:00,605.6210420035877
2023-01-14 22:00:00,625.1234366719427
2023-01-14 23:00:00,622.1822890418999
2023-01-15 00:00:00,605.6723451060496
2023-01-15 01:00:00,599.2446282729898
2023-01-15 02:00:00,607.5032573585023
2023-01-15 03:00:00,596.2287663024229
2023-01-15 04:00:00,579.7843583910942
2023-01-15 05:00:00,584.6581026209324
2023-01-15 06:00:00,589.5574340431069
2023-01-15 07:00:00,579.4185705356842
2023-01-15 08:00:00,569.9978044233178
2023-01-15 09:00:00,574.6388031704705
2023-01-15 10:00:00,545.6771163405241
2023-01-15 11:00:00,517.527840852993
2023-01-15 12:00:00,503.15895642794425
2023-01-15 13:00:00,498.8900133937073
2023-01-15 14:00:00,505.1081647056674
2023-01-15 15:00:00,534.6152890446584
2023-01-15 16:00:00,551.7684815086989
2023-01-15 17:00:00,548.5697109094302
2023-01-15 18:00:00,548.1893867513764
2023-01-15 19:00:00,528.1387994586203
2023-01-15 20:00:00,527.7685367387725
2023-01-15 21:00:00,521.9953639603698
2023-01-15 22:00:00,528.4497351671315
2023-01-15 23:00:00,511.9051162960851
2023-01-16 00:00:00,522.2920465809085
2023-01-16 01:00:00,552.9468248409601
2023-01-16 02:00:00,550.771621871823
2023-01-16 03:00:00,558.8058563138018
2023-01-16 04:00:00,572.608736148024
2023-01-16 05:00:00,564.5843267103073
2023-01-16 06:00:00,569.0661763465156
2023-01-16 07:00:00,569.3180243621515
2023-01-16 08:00:00,571.2715463331282
2023-01-16 09:00:00,555.8113506560188
2023-01-16 10:00:00,556.3015541411977
2023-01-16 11:00:00,566.2615199661067
2023-01-16 12:00:00,595.2843921220075
2023-01-16 13:00:00,614.4698086437116
2023-01-16 14:00:00,657.5334577939427
2023-01-16 15:00:00,642.1865065361818
2023-01-16 16:00:00,659.6329192705954
2023-01-16 17:00:00,663.2997593853624
2023-01-16 18:00:00,707.0958180497158
2023-01-16 19:00:00,690.9298523426128
2023-01-16 20:00:00,674.1354154989973
2023-01-16 21:00:00,662.1475625901169
2023-01-16 22:00:00,619.6696481039207
2023-01-16 23:00:00,609.1545476703054
2023-01-17 00:00:00,593.9718944392315
2023-01-17 01:00:00,596.9797701687556
2023-01-17 02:00:00,603.8148896842988
2023-01-17 03:00:00,641.3383064686166
2023-01-17 04:00:00,660.3467832323375
2023-01-17 05:00:00,648.8087101190895
2023-01-17 06:00:00,630.8404166921223
2023-01-17 07:00:00,640.6788001222525
2023-01-17 08:00:00,614.2741359818397
2023-01-17 09:00:00,650.9033112989266
2023-01-17 10:00:00,674.4921137133524
2023-01-17 11:00:00,665.1086006712583
2023-01-17 12:00:00,630.8459100894407
2023-01-17 13:00:00,657.923357572749
2023-01-17 14:00:00,655.6325606676967
2023-01-17 15:00:00,680.3888869071659
2023-01-17 16:00:00,648.5003337312785
2023-01-17 17:00:00,636.5128332722031
2023-01-17 18:00:00,636.6177072665668
2023-01-17 19:00:00,637.5573191418616
2023-01-17 20:00:00,628.5560097122767
2023-01-17 21:00:00,641.0130083592267
2023-01-17 22:00:00,619.6605997715748
2023-01-17 23:00:00,616.8130100711489
2023-01-18 00:00:00,619.218922705387
2023-01-18 01:00:00,629.5076993865619
2023-01-18 02:00:00,643.7399969483397
2023-01-18 03:00:00,621.2471551115823
2023-01-18 04:00:00,590.5648716968699
2023-01-18 05:00:00,616.11840813484
2023-01-18 06:00:00,622.7646883744319
2023-01-18 07:00:00,607.7949576433008
2023-01-18 08:00:00,638.8179971537513
2023-01-18 09:00:00,641.1314898396084
2023-01-18 10:00:00,664.7174335208849
2023-01-18 11:00:00,666.0678031490871
2023-01-18 12:00:00,707.2827616467268
2023-01-18 13:00:00,742.389578495591
2023-01-18 14:00:00,737.4102955260095
2023-01-18 15:00:00,756.8417145450966
2023-01-18 16:00:00,769.7492335367995
2023-01-18 17:00:00,797.1218646874465
2023-01-18 18:00:00,777.8233954758443
2023-01-18 19:00:00,791.5444246758132
2023-01-18 20:00:00,812.7129144128049
2023-01-18 21:00:00,777.5381246843426
2023-01-18 22:00:00,753.8729544310271
2023-01-18 23:00:00,713.0883108758251
2023-01-19 00:00:00,707.700174186934
2023-01-19 01:00:00,722.0510193028532
2023-01-19 02:00:00,752.0981603447738
2023-01-19 03:00:00,753.5800559531692
2023-01-19 04:00:00,786.152366864595
2023-01-19 05:00:00,758.5503377002972
2023-01-19 06:00:00,724.4826889131941
2023-01-19 07:00:00,723.3717349352618
2023-01-19 08:00:00,731.0530439140479
2023-01-19 09:00:00,730.399148952166
2023-01-19 10:00:00,689.0503069513685
2023-01-19 11:00:00,687.2679061611127
2023-01-19 12:00:00,661.1785161510156
2023-01-19 13:00:00,674.5719671276165
2023-01-19 14:00:00,681.9039320495534
2023-01-19 15:00:00,663.1063363230063
2023-01-19 16:00:00,652.8289979762724
2023-01-19 17:00:00,631.6447275384934
2023-01-19 18:00:00,630.3911455930299
2023-01-19 19:00:00,649.4939920030547
2023-01-19 20:00:00,629.779471076344
2023-01-19 21:00:00,639.8604013867008
2023-01-19 22:00:00,629.255249019252
2023-01-19 23:00:00,613.3977923740051
2023-01-20 00:00:00,611.257185174914
2023-01-20 01:00:00,590.5523387265264
2023-01-20 02:00:00,579.4793526195828
2023-01-20 03:00:00,555.5217947678058
2023-01-20 04:00:00,594.8162974261336
2023-01-20 05:00:00,595.5215684655682
2023-01-20 06:00:00,581.5270583057164
2023-01-20 07:00:00,585.8066565204009
2023-01-20 08:00:00,583.5600955265843
2023-01-20 09:00:00,579.1407035359198
2023-01-20 10:00:00,591.4240375367883
2023-01-20 11:00:00,606.5741917377345
2023-01-20 12:00:00,595.964168785524
2023-01-20 13:00:00,584.4478039726303
2023-01-20 14:00:00,578.9467700295975
2023-01-20 15:00:00,532.9083467348858
2023-01-20 16:00:00,502.6045254909147
2023-01-20 17:00:00,529.9420108398052
2023-01-20 18:00:00,562.8413651098308
2023-01-20 19:00:00,557.8606443187033
2023-01-20 20:00:00,569.3917835798186
2023-01-20 21:00:00,575.6167866706893
2023-01-20 22:00:00,637.1944028397941
2023-01-20 23:00:00,659.5859010684856
2023-01-21 00:00:00,657.0275492388703
2023-01-21 01:00:00,637.9167404268618
2023-01-21 02:00:00,605.7878140217103
2023-01-21 03:00:00,609.8570867390548
2023-01-21 04:00:00,594.7300718333687
2023-01-21 05:00:00,566.2849976414152
2023-01-21 06:00:00,553.3535399565646
2023-01-21 07:00:00,531.7225798842768
2023-01-21 08:00:00,565.4654125857281
2023-01-21 09:00:00,583.0982077247171
2023-01-21 10:00:00,582.9387548983848
2023-01-21 11:00:00,612.5376376761853
2023-01-21 12:00:00,614.0850038291377
2023-01-21 13:00:00,596.8593198025724
2023-01-21 14:00:00,627.3218013479656
2023-01-21 15:00:00,638.1000022216587
2023-01-21 16:00:00,617.3550791351296
2023-01-21 17:00:00,613.5483055734574
2023-01-21 18:00:00,596.0359405057623
2023-01-21 19:00:00,568.3799458864755
2023-01-21 20:00:00,586.9034968371084
2023-01-21 21:00:00,625.091829646511
2023-01-21 22:00:00,597.1204781701281
2023-01-21 23:00:00,608.3798629039395
2023-01-22 00:00:00,595.3670115215031
2023-01-22 01:00:00,585.6245038462091
2023-01-22 02:00:00,573.7766253614317
2023-01-22 03:00:00,556.4968099678354
2023-01-22 04:00:00,557.467242526732
2023-01-22 05:00:00,540.8482401985111
2023-01-22 06:00:00,546.257376714108
2023-01-22 07:00:00,545.2526145251252
2023-01-22 08:00:00,540.473653587797
2023-01-22 09:00:00,522.322380346965
2023-01-22 10:00:00,510.7869537355984
2023-01-22 11:00:00,525.8947782521135
2023-01-22 12:00:00,535.9131220046012
2023-01-22 13:00:00,516.3620171086301
2023-01-22 14:00:00,518.3486632172146
2023-01-22 15:00:00,533.3764056846504
2023-01-22 16:00:00,499.988300062223
2023-01-22 17:00:00,510.85550390982166
2023-01-22 18:00:00,497.6030287309048
2023-01-22 19:00:00,509.01500210276794
2023-01-22 20:00:00,493.7498189719176
2023-01-22 21:00:00,457.65217695862725
2023-01-22 22:00:00,425.10132820096396
2023-01-22 23:00:00,426.0630271341916
2023-01-23 00:00:00,431.2574771686212
2023-01-23 01:00:00,413.17114466653305
2023-01-23 02:00:00,425.94299384208057
2023-01-23 03:00:00,392.71259259670137
2023-01-23 04:00:00,391.39099662375503
2023-01-23 05:00:00,367.1706726285059
2023-01-23 06:00:00,354.1339504724627
2023-01-23 07:00:00,355.08192389879093
2023-01-23 08:00:00,337.87365659311195
2023-01-23 09:00:00,330.1825457085154
2023-01-23 10:00:00,350.3084018928042
2023-01-23 11:00:00,338.77056450234124
2023-01-23 12:00:00,355.48440674364406
2023-01-23 13:00:00,332.89026965049175
2023-01-23 14:00:00,343.48635320879737
2023-01-23 15:00:00,372.3177256219554
2023-01-23 16:00:00,322.8848356194096
2023-01-23 17:00:00,306.94693051
2023-01-23 18:00:00,318.48837305361087
2023-01-23 19:00:00,314.427465332751
2023-01-23 20:00:00,321.85038280017716
2023-01-23 21:00:00,309.77067906586075
2023-01-23 22:00:00,311.50247481531875
2023-01-23 23:00:00,308.38893010747717
2023-01-24 00:00:00,331.7445713406733
2023-01-24 01:00:00,336.83298820669756
2023-01-24 02:00:00,343.5850414482016
2023-01-24 03:00:00,335.34750212575227
2023-01-24 04:00:00,325.5953776443024
2023-01-24 05:00:00,316.94421388791
2023-01-24 06:00:00,324.8332567354759
2023-01-24 07:00:00,316.41356711907065
2023-01-24 08:00:00,322.2090642569989
2023-01-24 09:00:00,363.7170802299077
2023-01-24 10:00:00,381.13957429854156
2023-01-24 11:00:00,374.61910365518474
2023-01-24 12:00:00,398.64338209846363
2023-01-24 13:00:00,390.4818746380326
2023-01-24 14:00:00,349.71938393447556
2023-01-24 15:00:00,329.55765771612744
2023-01-24 16:00:00,292.14181929561033
2023-01-24 17:00:00,285.11154961478417
2023-01-24 18:00:00,285.4799171985752
2023-01-24 19:00:00,319.00866344408087
2023-01-24 20:00:00,325.54721091936415
2023-01-24 21:00:00,321.1652003431868
2023-01-24 22:00:00,337.7533119668566
2023-01-24 23:00:00,293.5306057866989
2023-01-25 00:00:00,298.2428969488702
2023-01-25 01:00:00,313.6602008266095
2023-01-25 02:00:00,284.0884759110127
2023-01-25 03:00:00,306.9635567751513
2023-01-25 04:00:00,313.73348492503953
2023-01-25 05:00:00,305.4277266470235
2023-01-25 06:00:00,318.0833639691492
2023-01-25 07:00:00,363.49722112523716
2023-01-25 08:00:00,367.13454622640705
2023-01-25 09:00:00,372.0989579524138
2023-01-25 10:00:00,362.9117399616089
2023-01-25 11:00:00,345.91485257231307
2023-01-25 12:00:00,362.52156890319793
2023-01-25 13:00:00,345.3998923850206
2023-01-25 14:00:00,346.83121712940846
2023-01-25 15:00:00,337.27806819410614
2023-01-25 16:00:00,346.85766470903394
2023-01-25 17:00:00,353.53090681477295
2023-01-25 18:00:00,374.2817056999309
2023-01-25 19:00:00,364.081377722836
2023-01-25 20:00:00,358.68387901696855
2023-01-25 21:00:00,339.1086047013224
2023-01-25 22:00:00,330.2227394998002
2023-01-25 23:00:00,337.76874936069726
2023-01-26 00:00:00,352.90852169360426
2023-01-26 01:00:00,334.4652152100517
2023-01-26 02:00:00,351.85733361216495
2023-01-26 03:00:00,378.970090788264
2023-01-26 04:00:00,387.238788852738
2023-01-26 05:00:00,424.77470510389935
2023-01-26 06:00:00,409.29892112182785
2023-01-26 07:00:00,384.4058270555995
2023-01-26 08:00:00,348.83142207751393
2023-01-26 09:00:00,378.7523083072976
2023-01-26 10:00:00,391.8396214343787
2023-01-26 11:00:00,390.72792801616964
2023-01-26 12:00:00,396.32730054256604
2023-01-26 13:00:00,373.8175195965985
2023-01-26 14:00:00,422.73255918893506
2023-01-26 15:00:00,425.3169828284396
2023-01-26 16:00:00,427.5048787205375
2023-01-26 17:00:00,442.02021119851133
2023-01-26 18:00:00,451.6403958332456
2023-01-26 19:00:00,456.11807631882823
2023-01-26 20:00:00,440.30858720992194
2023-01-26 21:00:00,449.73795435264185
2023-01-26 22:00:00,487.37844428214254
2023-01-26 23:00:00,514.2868452052421
2023-01-27 00:00:00,546.15057773803
2023-01-27 01:00:00,535.9262642094063
2023-01-27 02:00:00,516.1341678042347
2023-01-27 03:00:00,513.6184294022418
2023-01-27 04:00:00,514.7329276480157
2023-01-27 05:00:00,536.6167580174347
2023-01-27 06:00:00,502.7674654231382
2023-01-27 07:00:00,533.3584718123506
2023-01-27 08:00:00,530.1983138407708
2023-01-27 09:00:00,521.6606924418223
2023-01-27 10:00:00,501.418604936619
2023-01-27 11:00:00,468.3214714993036
2023-01-27 12:00:00,484.7848831785419
2023-01-27 13:00:00,486.25124252230995
2023-01-27 14:00:00,460.4520245274889
2023-01-27 15:00:00,434.55044908621653
2023-01-27 16:00:00,427.834755100414
2023-01-27 17:00:00,461.2151856062019
2023-01-27 18:00:00,456.0233585789298
2023-01-27 19:00:00,425.96049951656767
2023-01-27 20:00:00,421.04563823484875
2023-01-27 21:00:00,415.5911668398953
2023-01-27 22:00:00,361.6534339810639
2023-01-27 23:00:00,360.56753665070767
2023-01-28 00:00:00,355.9488460465341
2023-01-28 01:00:00,369.8729733428025
2023-01-28 02:00:00,406.8520952417094
2023-01-28 03:00:00,429.3833958326645
2023-01-28 04:00:00,424.0056220215679
2023-01-28 05:00:00,401.87510384673453
2023-01-28 06:00:00,453.34229991173174
2023-01-28 07:00:00,454.52666859202145
2023-01-28 08:00:00,454.8052544302804
2023-01-28 09:00:00,454.32275268808036
2023-01-28 10:00:00,458.28444790343747
2023-01-28 11:00:00,455.3972396649586
2023-01-28 12:00:00,443.9239995273539
2023-01-28 13:00:00,432.986820702546
2023-01-28 14:00:00,432.3317552982261
2023-01-28 15:00:00,421.46325987555076
2023-01-28 16:00:00,407.2063442220075
2023-01-28 17:00:00,409.3349487758454
2023-01-28 18:00:00,404.2354044274283
2023-01-28 19:00:00,434.3152641990821
